BrandName,ModelGroup,ModelDescription,kModelMasterID,ModelNum,MFGModelNum,Summed_Sales,PartMFG,kInventoryID,kManufactureID,PartNum,Description,LongDescription,PartType,MIN_ImageOrder,Has_Image,SubbedPartNumbers,competitornumbers,reqManufactureID,reqMfgModelNum
General Electric,Dryer,Dryer,901432,GFMN120ED1WW,,18745,GE,11737315,2,WW03L00186, FILTER AND MESH Assembly ,,,,0,"212D1419G002,PS12334528,EAP12334528,FIX12334528,FRG12334528,","PS11737315,EAP11737315,FIX11737315,",0,0
Kenmore,Refrigerator,Refrigerator,137470,10659207993                   ,,15726,Whirlpool,1817576,3,4210463RW,Cleaning Brush,"Cleaning brush for coils on refrigerator and freezers, dryer lint filter housings, and more.",,1.0,1,"1015,14200069,14208047,14210128,19950188,20001017,4210463,4210463R,4210492,4210493,46004210463,8005,8129,8129P,82-4669-6,98004210463,PS11726250,EAP11726250,FIX11726250,FRG11726250,PS12069238,EAP12069238,FIX12069238,FRG12069238,PS12345576,EAP12345576,FIX12345576,FRG12345576,PS12345593,EAP12345593,FIX12345593,FRG12345593,PS12345608,EAP12345608,FIX12345608,FRG12345608,PS2009641,EAP2009641,FIX2009641,FRG2009641,PS2010333,EAP2010333,FIX2010333,FRG2010333,PS2010487,EAP2010487,FIX2010487,FRG2010487,PS2015138,EAP2015138,FIX2015138,FRG2015138,PS2015634,EAP2015634,FIX2015634,FRG2015634,PS2168721,EAP2168721,FIX2168721,FRG2168721,PS2245457,EAP2245457,FIX2245457,FRG2245457,PS2245458,EAP2245458,FIX2245458,FRG2245458,PS2245459,EAP2245459,FIX2245459,FRG2245459,PS2245461,EAP2245461,FIX2245461,FRG2245461,PS2245462,EAP2245462,FIX2245462,FRG2245462,PS2266984,EAP2266984,FIX2266984,FRG2266984,PS2274878,EAP2274878,FIX2274878,FRG2274878,PS357289,EAP357289,FIX357289,FRG357289,PS357290,EAP357290,FIX357290,FRG357290,PS357293,EAP357293,FIX357293,FRG357293,PS357294,EAP357294,FIX357294,FRG357294,PS389027,EAP389027,FIX389027,FRG389027,PS392872,EAP392872,FIX392872,FRG392872,PS884731,EAP884731,FIX884731,FRG884731,R0193004,W10831313,","PS1817576,EAP1817576,FIX1817576,AP4310248",0,0
General Electric,Dryer,Dryer,890502,GUSR465GB6WW,,42354,GE,267067,2,WE1X921           ,MOTOR STRAP,,,1.0,1,"PS264286,EAP264286,FIX264286,FRG264286,PS266967,EAP266967,FIX266967,FRG266967,PS266968,EAP266968,FIX266968,FRG266968,PS270683,EAP270683,FIX270683,FRG270683,PS271200,EAP271200,FIX271200,FRG271200,PS281339,EAP281339,FIX281339,FRG281339,PS743482,EAP743482,FIX743482,FRG743482,PS747474,EAP747474,FIX747474,FRG747474,PS748907,EAP748907,FIX748907,FRG748907,PS748908,EAP748908,FIX748908,FRG748908,PS960528,EAP960528,FIX960528,FRG960528,WE01X0019,WE01X0196,WE01X0921,WE1X19,WE1X196,WH01M0382,WH01X0803,WH1M382,WH1X803,WL01X0020,WL1X20,","PS267067,EAP267067,FIX267067,",0,0
General Electric,Refrigerator,Refrigerator,893813,ZIS420NHB,,28149,GE,652053,2,WR38X10271        ,HANDLE TRIM,,,,0,,"PS652053,EAP652053,FIX652053,",0,0
Frigidaire,Refrigerator,Refrigerator,1500,GLRS267ZAW6                   ,,17648,Frigidaire,1149559,4,241674402         ," Channel,auger Mounting ,RH ",,,1.0,1,"218867402,218867406,241630702,7241674402,PS1145214,EAP1145214,FIX1145214,FRG1145214,PS2335085,EAP2335085,FIX2335085,FRG2335085,PS429107,EAP429107,FIX429107,FRG429107,PS817296,EAP817296,FIX817296,FRG817296,","PS1149559,EAP1149559,FIX1149559,,FRG1149559,AP3887218",0,0
Husqvarna,Lawn Tractor,Lawn Tractor,1183551,CTH2542T,"(96061021800,960610218)(2007-04)",20917,Husqvarna,9008207,126,532120183,Bearing Nylon,,,1.0,1,,"PS9008207,EAP9008207,FIX9008207,",0,1
General Electric,Refrigerator,Refrigerator,888780,ZISS480DKBSS,,30990,GE,291908,2,WR17X10706        ,Dispenser Door Recess Crank,"The door recess crank for your refrigerator is located inside the water dispenser assembly. To access this part, you will need to take apart the dispenser assembly. To do this, you will need a putty knife and a Phillips screwdriver. If your dispenser door will not close properly, or ice is not dispensing properly, you may have a damaged door recess crank. This part is made of white plastic and is sold individually.",Dispenser,1.0,1,,"PS291908,EAP291908,FIX291908,AP3185409",0,0
General Electric,Refrigerator,Refrigerator,893807,ZFGP21HZJSS,,29502,GE,1020256,2,WR02X12187        ,Shelf Support,"This plastic shelf support, or shelf stud connects the shelf to your refrigerator. To replace the shelf support first remove the shelves and drawers from your refrigerator, then remove the damaged or faulty stud before installing the new one. This genuine OEM shelf support has an outside diameter of approximately half an inch.",Tray or Shelf,1.0,1,,"PS1020256,EAP1020256,FIX1020256,AP3861213",0,0
Frigidaire,Refrigerator,Refrigerator,133855,FRS26LH5DSC                   ,,17433,Frigidaire,453115,4,5303001199        ,CLAMP-WIRING HARNES,,,,0,"08000109,08002756,08004175,08047433,215174700,3001199,3001346,3001548,5303211704,75303001199,8000109,8002756,8004175,8047433,G000027669,G000165184,G165184,G20902,G27669,G88727,G96777,K1502425,PS1023773,EAP1023773,FIX1023773,FRG1023773,PS1024751,EAP1024751,FIX1024751,FRG1024751,PS2336752,EAP2336752,FIX2336752,FRG2336752,PS410339,EAP410339,FIX410339,FRG410339,PS411109,EAP411109,FIX411109,FRG411109,PS411556,EAP411556,FIX411556,FRG411556,PS415517,EAP415517,FIX415517,FRG415517,PS422195,EAP422195,FIX422195,FRG422195,PS431664,EAP431664,FIX431664,FRG431664,PS431780,EAP431780,FIX431780,FRG431780,PS431961,EAP431961,FIX431961,FRG431961,PS457103,EAP457103,FIX457103,FRG457103,PS487821,EAP487821,FIX487821,FRG487821,PS488000,EAP488000,FIX488000,FRG488000,PS491739,EAP491739,FIX491739,FRG491739,PS493824,EAP493824,FIX493824,FRG493824,PS493831,EAP493831,FIX493831,FRG493831,PS494970,EAP494970,FIX494970,FRG494970,PS495062,EAP495062,FIX495062,FRG495062,PS498037,EAP498037,FIX498037,FRG498037,PS502409,EAP502409,FIX502409,FRG502409,PS503545,EAP503545,FIX503545,FRG503545,PS612033,EAP612033,FIX612033,FRG612033,PS612034,EAP612034,FIX612034,FRG612034,R009000114,WC505841,","PS453115,EAP453115,FIX453115,,FRG453115,",0,0
Husqvarna,Lawn Mower,Lawn Mower,941075,YTH18542,(2005-03),15781,Husqvarna,9013298,126,532175553,Clip Steering .750,,,1.0,1,"PS16358025,EAP16358025,FIX16358025,FRG16358025,","PS9013298,EAP9013298,FIX9013298,",0,1
Maytag,Refrigerator,Refrigerator,866152,MFX2571XEW2,,16348,Whirlpool,12347848,3,W11159728,GASKET,,,1.0,1,"67002492,8171083,A3189396,PS1631094,EAP1631094,FIX1631094,FRG1631094,PS17566309,EAP17566309,FIX17566309,FRG17566309,PS2268647,EAP2268647,FIX2268647,FRG2268647,PS2347505,EAP2347505,FIX2347505,FRG2347505,PS728319,EAP728319,FIX728319,FRG728319,PS885220,EAP885220,FIX885220,FRG885220,","PS12347848,EAP12347848,FIX12347848,",0,0
Husqvarna,Lawn Mower,Lawn Mower,1276760,2348LS,(96043006400)(2008-11),26060,Husqvarna,17084429,126,529910801,Gauge,,,,0,,"PS17084429,EAP17084429,FIX17084429,",0,1
Kenmore,Refrigerator,Refrigerator,357159,25364842406,,18661,Frigidaire,469540,4,5303918234        ,HOT TUBE REPAIR KIT,,,,0,,"PS469540,EAP469540,FIX469540,,FRG469540,AP2150160",0,0
Maytag,Refrigerator,Refrigerator,867484,MSD2574VEA00,,23246,Whirlpool,11740362,3,WP2315549,Evaporator Fan Motor,"This evaporator fan motor is located in the back of the freezer, and circulates air over the refrigerator coils. These coils will convert the heat into cool air, which is then circulated.",Motor,1.0,1,"2220569,2315549,PS1484645,EAP1484645,FIX1484645,FRG1484645,PS17135433,EAP17135433,FIX17135433,FRG17135433,PS2222092,EAP2222092,FIX2222092,FRG2222092,PS2226994,EAP2226994,FIX2226994,FRG2226994,PS895828,EAP895828,FIX895828,FRG895828,","PS11740362,EAP11740362,FIX11740362,AP6007250",0,0
Amana,Refrigerator,Refrigerator,828703,SRI19F-L-P7700004WL,,24840,Whirlpool,2120508,3,D7699601,"HARNESS, LINER",,,,0,"0055599,PS1499417,EAP1499417,FIX1499417,FRG1499417,PS170496,EAP170496,FIX170496,FRG170496,PS6576,EAP6576,FIX6576,FRG6576,Y0055599,","PS2120508,EAP2120508,FIX2120508,",0,0
General Electric,Refrigerator,Refrigerator,893552,TBX22PRBSRWW,,17217,GE,289111,2,WR12X10241        ,TAIL & BRACKET Assembly,,,,0,"PS289050,EAP289050,FIX289050,FRG289050,WR12X10186,","PS289111,EAP289111,FIX289111,AP2062548",0,0
Echo,Trimmer,Trimmer,727667,PAS-280,T44612001001-T44612999999,20940,Echo,9308890,127,90060500008,Spring Washer 8,,,1.0,1,,"PS9308890,EAP9308890,FIX9308890,",0,1
Whirlpool,Dryer,Dryer,163297,LEB6200KQ2                    ,,16229,Whirlpool,346225,3,3401684           ,WIRE,,,,0,"PS1254229,EAP1254229,FIX1254229,FRG1254229,","PS346225,EAP346225,FIX346225,",0,0
Frigidaire,Refrigerator,Refrigerator,331431,FRS26KF6EBG,,17669,Frigidaire,429962,4,240350603         ,Pan Cover Insert,Glass Only.  Frame not included.,Tray or Shelf,1.0,1,"7240350603,PS2334861,EAP2334861,FIX2334861,FRG2334861,","PS429962,EAP429962,FIX429962,,FRG429962,AP2115927",0,0
Amana,Refrigerator,Refrigerator,825556,SZDE20K-P1117601W,,23016,Maytag,31776,1,10181201          ,"HARNESS, MACHINE COMPARTMENT                                                                                                                          ",,,,0,,"PS31776,EAP31776,FIX31776,",0,0
General Electric,Dishwasher,Dishwasher,900137,ZDT870SSF5SS,,17661,GE,963132,2,WR01X10380        , SCR 8-18 AB TSQ 5/8 Stainless Steel ,,,1.0,1,,"PS963132,EAP963132,FIX963132,AP3672114",0,0
Amana,Refrigerator,Refrigerator,820122,AFI2538AES7,,19398,Whirlpool,11722130,3,EDR4RXD1,Refrigerator Water Filter,"This water filter purifies water going to the water dispenser and sometimes the icemaker as well. This part should be replaced if it is causing reduced water flow or just replaced periodically per the owner manual. Replacing this water filter may fix a noisy or leaking fridge, a fridge that is not dispensing water (or reduced flow rate), and an ice maker that is not making ice at all, or not making enough ice. This filter is white, sold individually and measures 8 inches by 3 inches in diameter. This water filter has been updated by the manufacturer. It may appear different but will still function the same. It is sold individually.",Filter,1.0,1,"12589201,12589203,12589206,12589208,12589210,13040201,13040210,13040214,13040216,13040216N,13040218,4396395,67002269,67002671,67003523,67003523A,67003526,67003591,67003640,67003727,67006464,67006467,67006468,67006469,67006470,67006470A,67006474,67006475,67006476,67006477,67006633,67006634,67006637,8171032,8171249,9006,9984,9992,EVFILTER4,FILTER4,PS10059749,EAP10059749,FIX10059749,FRG10059749,PS1015575,EAP1015575,FIX1015575,FRG1015575,PS11722124,EAP11722124,FIX11722124,FRG11722124,PS11729710,EAP11729710,FIX11729710,FRG11729710,PS11730104,EAP11730104,FIX11730104,FRG11730104,PS12717198,EAP12717198,FIX12717198,FRG12717198,PS1289445,EAP1289445,FIX1289445,FRG1289445,PS1289466,EAP1289466,FIX1289466,FRG1289466,PS1295160,EAP1295160,FIX1295160,FRG1295160,PS1295266,EAP1295266,FIX1295266,FRG1295266,PS1295267,EAP1295267,FIX1295267,FRG1295267,PS1305422,EAP1305422,FIX1305422,FRG1305422,PS1323772,EAP1323772,FIX1323772,FRG1323772,PS1384953,EAP1384953,FIX1384953,FRG1384953,PS1384954,EAP1384954,FIX1384954,FRG1384954,PS1384955,EAP1384955,FIX1384955,FRG1384955,PS1465763,EAP1465763,FIX1465763,FRG1465763,PS1465765,EAP1465765,FIX1465765,FRG1465765,PS1465766,EAP1465766,FIX1465766,FRG1465766,PS1632005,EAP1632005,FIX1632005,FRG1632005,PS1634615,EAP1634615,FIX1634615,FRG1634615,PS17202841,EAP17202841,FIX17202841,FRG17202841,PS17566458,EAP17566458,FIX17566458,FRG17566458,PS1845643,EAP1845643,FIX1845643,FRG1845643,PS1956676,EAP1956676,FIX1956676,FRG1956676,PS2008053,EAP2008053,FIX2008053,FRG2008053,PS2008056,EAP2008056,FIX2008056,FRG2008056,PS2066835,EAP2066835,FIX2066835,FRG2066835,PS2067527,EAP2067527,FIX2067527,FRG2067527,PS2067569,EAP2067569,FIX2067569,FRG2067569,PS2067613,EAP2067613,FIX2067613,FRG2067613,PS2070000,EAP2070000,FIX2070000,FRG2070000,PS2070003,EAP2070003,FIX2070003,FRG2070003,PS2070005,EAP2070005,FIX2070005,FRG2070005,PS2070008,EAP2070008,FIX2070008,FRG2070008,PS2070009,EAP2070009,FIX2070009,FRG2070009,PS2070010,EAP2070010,FIX2070010,FRG2070010,PS2070011,EAP2070011,FIX2070011,FRG2070011,PS2070144,EAP2070144,FIX2070144,FRG2070144,PS2070148,EAP2070148,FIX2070148,FRG2070148,PS2101108,EAP2101108,FIX2101108,FRG2101108,PS2177340,EAP2177340,FIX2177340,FRG2177340,PS2180732,EAP2180732,FIX2180732,FRG2180732,PS2256124,EAP2256124,FIX2256124,FRG2256124,PS2262948,EAP2262948,FIX2262948,FRG2262948,PS2262956,EAP2262956,FIX2262956,FRG2262956,PS2268595,EAP2268595,FIX2268595,FRG2268595,PS2268800,EAP2268800,FIX2268800,FRG2268800,PS2304676,EAP2304676,FIX2304676,FRG2304676,PS2304677,EAP2304677,FIX2304677,FRG2304677,PS2315654,EAP2315654,FIX2315654,FRG2315654,PS2326380,EAP2326380,FIX2326380,FRG2326380,PS2326381,EAP2326381,FIX2326381,FRG2326381,PS2330073,EAP2330073,FIX2330073,FRG2330073,PS2338236,EAP2338236,FIX2338236,FRG2338236,PS2365607,EAP2365607,FIX2365607,FRG2365607,PS2375168,EAP2375168,FIX2375168,FRG2375168,PS2578221,EAP2578221,FIX2578221,FRG2578221,PS3406304,EAP3406304,FIX3406304,FRG3406304,PS52007,EAP52007,FIX52007,FRG52007,PS52008,EAP52008,FIX52008,FRG52008,PS52010,EAP52010,FIX52010,FRG52010,PS52011,EAP52011,FIX52011,FRG52011,PS5573721,EAP5573721,FIX5573721,FRG5573721,PS6447795,EAP6447795,FIX6447795,FRG6447795,PS728169,EAP728169,FIX728169,FRG728169,PS728176,EAP728176,FIX728176,FRG728176,PS728305,EAP728305,FIX728305,FRG728305,PS733850,EAP733850,FIX733850,FRG733850,PS782823,EAP782823,FIX782823,FRG782823,PS799377,EAP799377,FIX799377,FRG799377,PS805431,EAP805431,FIX805431,FRG805431,PS885169,EAP885169,FIX885169,FRG885169,PS890549,EAP890549,FIX890549,FRG890549,PS890583,EAP890583,FIX890583,FRG890583,PS890584,EAP890584,FIX890584,FRG890584,PS892158,EAP892158,FIX892158,FRG892158,PS892180,EAP892180,FIX892180,FRG892180,PS892226,EAP892226,FIX892226,FRG892226,PS892306,EAP892306,FIX892306,FRG892306,PS893868,EAP893868,FIX893868,FRG893868,PS971826,EAP971826,FIX971826,FRG971826,UKF8001,UKF8001AXX,UKF9001,UKF9001AXX,W10181835,W10336197,W10336197N,W10735404,W11256384,WF-50,WF50,WF50-NI300,WF50-NI500,","PS11722130,EAP11722130,FIX11722130,AP5983564",0,0
General Electric,Dryer,Dryer,891873,PDVH515GF4WW,,43071,GE,1016712,2,WE1M578           ,DOOR OUTER WINDOW,,,1.0,1,,"PS1016712,EAP1016712,FIX1016712,",0,0
General Electric,Dryer,Dryer,889788,PDSR483GH3WW,,37535,GE,267704,2,WE2X263D          ,Screw Kit - Package of 12,,Hardware,1.0,1,"PS264679,EAP264679,FIX264679,FRG264679,PS267703,EAP267703,FIX267703,FRG267703,WE02X0263,WE2X263,","PS267704,EAP267704,FIX267704,AP2619284",0,0
Maytag,Refrigerator,Refrigerator,867482,MSD2574VEB11,,23900,Whirlpool,11731392,3,W10858105,TUBE,,Hose or Tube,1.0,1,"2325478,2325479,PS2324201,EAP2324201,FIX2324201,FRG2324201,PS2347110,EAP2347110,FIX2347110,FRG2347110,PS3418453,EAP3418453,FIX3418453,FRG3418453,PS9491893,EAP9491893,FIX9491893,FRG9491893,W10325116,W10528577,","PS11731392,EAP11731392,FIX11731392,",0,0
General Electric,Dryer,Dryer,900475,GUAN275ED1WW,,20286,GE,960255,2,WE2M202           ,SCREW,,,,0,"PS264640,EAP264640,FIX264640,FRG264640,PS267623,EAP267623,FIX267623,FRG267623,WE02M0156,WE2M156,","PS960255,EAP960255,FIX960255,",0,0
General Electric,Dryer,Dryer,889779,PCVH565GH0WW,,42966,GE,1021358,2,WE1M642           ,Adjustable Leveling Screw,"The adjustable leveling screws on the bottom of your dryer can be screwed in or out to lower or raise the leg level. If one of the leveling screws is stripped, damaged, or missing, you may not be able to create a level base for your dryer. The leveling screw has a hexagon-shaped gray plastic foot, with a screw that is approximately 1 inch in length. To replace a damaged screw, simply turn the old screw to the left, until it can be removed. Then, simply screw the new leveling screw into place on the bottom of the dryer, making sure it is the same height as the other 3 leveling screws.",Leg or Foot,1.0,1,"PS264153,EAP264153,FIX264153,FRG264153,PS264171,EAP264171,FIX264171,FRG264171,PS264676,EAP264676,FIX264676,FRG264676,PS264727,EAP264727,FIX264727,FRG264727,PS266703,EAP266703,FIX266703,FRG266703,PS266723,EAP266723,FIX266723,FRG266723,PS267666,EAP267666,FIX267666,FRG267666,PS267684,EAP267684,FIX267684,FRG267684,PS267699,EAP267699,FIX267699,FRG267699,PS267768,EAP267768,FIX267768,FRG267768,PS748530,EAP748530,FIX748530,FRG748530,PS748540,EAP748540,FIX748540,FRG748540,WE01M0311,WE01M0368,WE02X0162,WE02X0193,WE02X0229,WE02X0355,WE1M311,WE1M368,WE2X162,WE2X193,WE2X229,WE2X355,","PS1021358,EAP1021358,FIX1021358,AP3885801",0,0
General Electric,Refrigerator,Refrigerator,892108,GSRS3QGXAFSS,,38848,GE,1993875,2,WR60X10258,Auger Motor,This motor is used to activate the blades to crush the ice for dispensing.  This part is now threaded with a left hand thread and the J nut is no longer required.,Ice Maker,1.0,1,"PS1766248,EAP1766248,FIX1766248,FRG1766248,PS304644,EAP304644,FIX304644,FRG304644,PS760112,EAP760112,FIX760112,FRG760112,WR60X10056,WR60X10103,WR60X10230,","PS1993875,EAP1993875,FIX1993875,AP4337288",0,0
Frigidaire,Refrigerator,Refrigerator,194769,GLHS69EFPW0                   ,,16128,Frigidaire,1526432,4,241689001         ,SPRING-ACTUATOR,,Spring or Shock Absorber,1.0,1,"5304421829,7241689001,PS2335127,EAP2335127,FIX2335127,FRG2335127,PS472586,EAP472586,FIX472586,FRG472586,","PS1526432,EAP1526432,FIX1526432,,FRG1526432,AP3965534",0,0
General Electric,Dryer,Dryer,900508,PCSB330EC2WC,,31476,GE,12743374,2,WE11X29438,DIFFUSER,Also known as Drum Mounting Hub.,,1.0,1,"PS265916,EAP265916,FIX265916,FRG265916,PS265947,EAP265947,FIX265947,FRG265947,PS8767608,EAP8767608,FIX8767608,FRG8767608,PS9494507,EAP9494507,FIX9494507,FRG9494507,WE14M0077,WE14M77,WE14X20082,WE14X20408,","PS12743374,EAP12743374,FIX12743374,",0,0
Amana,Refrigerator,Refrigerator,825276,SGD26VL-P1315208WL,,15499,Whirlpool,2006972,3,12415702,OWNERS MANUAL (AM SXS),,,,0,"12415701,PS2006971,EAP2006971,FIX2006971,FRG2006971,PS50568,EAP50568,FIX50568,FRG50568,PS50569,EAP50569,FIX50569,FRG50569,","PS2006972,EAP2006972,FIX2006972,AP4013649",0,0
Frigidaire,Refrigerator,Refrigerator,842451,FFHS2622MBQA,,17954,Frigidaire,1526443,4,241690501         ,SCREW,,,1.0,1,"241690502,5304404365,5304496816,7241690501,PS10060411,EAP10060411,FIX10060411,FRG10060411,PS2331552,EAP2331552,FIX2331552,FRG2331552,PS2335135,EAP2335135,FIX2335135,FRG2335135,PS470770,EAP470770,FIX470770,FRG470770,","PS1526443,EAP1526443,FIX1526443,,FRG1526443,AP3959148",0,0
Husqvarna,Lawn Tractor,Lawn Tractor,737452,2548B,YTH  954571984 -2004-06,17027,Husqvarna,9007536,126,532003146,"Clip, Hairpin",,,1.0,1,"PS16355556,EAP16355556,FIX16355556,FRG16355556,","PS9007536,EAP9007536,FIX9007536,",0,1
Husqvarna,Lawn Tractor,Lawn Tractor,1187333,GTH2250,(954567093)(2001-05),16602,Husqvarna,9308398,126,874780616,"Bolt, Hex 3/8-16 X 1",,,1.0,1,,"PS9308398,EAP9308398,FIX9308398,",0,1
Kenmore,Refrigerator,Refrigerator,40927,25354732300                   ,,16653,Frigidaire,428763,4,218779307         ,TRIM-HANDLE,,,,0,,"PS428763,EAP428763,FIX428763,,FRG428763,",0,0
Frigidaire,Refrigerator,Refrigerator,29005,FRS26BH6CB4                   ,,18320,Frigidaire,817508,4,240349402         , CHANNEL-SHELF Mounting ,,,,0,"240349401,PS429943,EAP429943,FIX429943,FRG429943,","PS817508,EAP817508,FIX817508,,FRG817508,AP3220483",0,0
Jenn-Air,Refrigerator,Refrigerator,850487,JFI2089AEP2,,15879,Whirlpool,11749922,3,WPW10190981,Ice Maker Assembly,"Refrigerator icemaker assembly, modular style. The new icemaker does not include a new cover, ice level arm, or wire harness, these components will need to be reused from original icemaker.",Ice Maker,1.0,1,"PS17566729,EAP17566729,FIX17566729,FRG17566729,PS2308081,EAP2308081,FIX2308081,FRG2308081,PS2327127,EAP2327127,FIX2327127,FRG2327127,PS2338783,EAP2338783,FIX2338783,FRG2338783,W10122533,W10190981,","PS11749922,EAP11749922,FIX11749922,AP6016630",0,0
Echo,Trimmer,Trimmer,1240075,PAS-225,(T99814001001-T99814999999),21721,Echo,8870327,127,15911621231,Clamp,,,1.0,1,,"PS8870327,EAP8870327,FIX8870327,",0,1
Frigidaire,Refrigerator,Refrigerator,838856,FFHT2117LW6,,16115,Frigidaire,2331555,4,241697602,PAN-DEFROST,,Drip Bowl,1.0,1,,"PS2331555,EAP2331555,FIX2331555,,FRG2331555,AP4319611",0,0
General Electric,Refrigerator,Refrigerator,891710,PSDS5YGXAFSS,,24399,GE,12339325,2,WR01L01122, PLENUM EVAP Assembly ,,,,0,"PS12332782,EAP12332782,FIX12332782,FRG12332782,WR17M406,","PS12339325,EAP12339325,FIX12339325,",0,0
General Electric,Dryer,Dryer,1222122,GMMP280ED4WS,,33865,GE,3501388,2,WE2M302,SCREW,,,1.0,1,"PS1021544,EAP1021544,FIX1021544,FRG1021544,WE2M217,","PS3501388,EAP3501388,FIX3501388,",0,0
Husqvarna,Lawn Tractor,Lawn Tractor,1197603,TS138,(96041041700)(2018-01),20794,Husqvarna,9372360,126,532439681," Pad, Footrest, Left Hand ",,,1.0,1,,"PS9372360,EAP9372360,FIX9372360,",0,1
Husqvarna,Lawn Tractor,Lawn Tractor,1187356,GTH260,"(96041004400,960410044)(2007-02)",23301,Husqvarna,9015261,126,532196105,Spring Drive,,Spring or Shock Absorber,1.0,1,,"PS9015261,EAP9015261,FIX9015261,",0,1
Frigidaire,Refrigerator,Refrigerator,102708,FRS26XABW1                    ,,15438,Frigidaire,1532437,4,5304455852        ,SCREW,,,,0,"08002728,08009562,08010253,3001257,3001565,5300141713,5303207328,5303304973,5304453927,5308010253,75304455852,8002728,8009562,8010253,C000400805,G000166567,G000181104,G141713,G166567,G181104,PS2336963,EAP2336963,FIX2336963,FRG2336963,PS2361642,EAP2361642,FIX2361642,FRG2361642,PS411094,EAP411094,FIX411094,FRG411094,PS412412,EAP412412,FIX412412,FRG412412,PS412653,EAP412653,FIX412653,FRG412653,PS431707,EAP431707,FIX431707,FRG431707,PS431976,EAP431976,FIX431976,FRG431976,PS450270,EAP450270,FIX450270,FRG450270,PS455140,EAP455140,FIX455140,FRG455140,PS464260,EAP464260,FIX464260,FRG464260,PS473793,EAP473793,FIX473793,FRG473793,PS482125,EAP482125,FIX482125,FRG482125,PS488034,EAP488034,FIX488034,FRG488034,PS488267,EAP488267,FIX488267,FRG488267,PS489400,EAP489400,FIX489400,FRG489400,PS491869,EAP491869,FIX491869,FRG491869,PS493064,EAP493064,FIX493064,FRG493064,PS502105,EAP502105,FIX502105,FRG502105,PS502355,EAP502355,FIX502355,FRG502355,PS611931,EAP611931,FIX611931,FRG611931,PS614097,EAP614097,FIX614097,FRG614097,PS622028,EAP622028,FIX622028,FRG622028,R000181104,R000901123,","PS1532437,EAP1532437,FIX1532437,,FRG1532437,AP3966022",0,0
